#Word,polarity
ungratefulness,-0.375
kami,0.125
illogic,-0.5
groaner,-0.25
logy,-0.5
just_so,0.375
attentively,0.375
transliterate,0.125
humanlike,0.125
beet_sugar,-0.0625
fantasy,-0.15625
pink_disease_fungus,-0.25
cheekiness,0.25
zoom_in,0.125
clairvoyance,-0.125
weighty,-0.125
depreciation_allowance,0.25
uncle_tom,0.0625
paretic,-0.375
extricate,-0.25
harassed,-0.5
respond,0.125
amorously,0.125
goon,-0.125
predestinate,0.1875
seamy,-0.5
animadversion,-0.75
grievously,0.25
high_blood_pressure,0.25
vacillant,0.375
tear_up,-0.25
hypodermic,0.1875
utility-grade,-0.75
sick_headache,-0.25
worthlessly,0.125
strain,-0.06875
piquancy,0.0625
fearful,-0.475
tea_maker,-0.5
paneled,-0.125
zea_mays_rugosa,0.125
unread,0.25
void,-0.125
childish,-0.375
taster,0.125
functional_disorder,-0.625
craftiness,0.4375
melody,0.125
immunodeficiency,-0.25
contrabandist,-0.25
untanned,-0.625
connarus_guianensis,-0.25
german_bee,-0.25
pot_plant,0.375
myope,-0.125
tizzy,-0.125
wear_upon,0.25
sita,0.25
mediterranean_fruit_fly,-0.125
moniliales,-0.5
neruda,0.125
undecipherably,0.25
umbrageous,-0.5625
primness,-0.1875
respectable,0.5
sedulousness,0.5
acknowledgment,-0.041666666666666664
art_paper,0.5
loft_bombing,-0.25
constipated,-0.75
slightingly,0.25
atopic_eczema,0.25
enragement,-0.25
manila_tamarind,0.375
encumbrance,-0.2916666666666667
corditis,-0.5
acknowledgeable,0.625
attentive,0.375
flurazepam,-0.375
huge,-0.125
michaelmastide,0.125
chiffonier,0.5
last_minute,0.125
chromatism,-0.25
weepiness,-0.75
amphiprostyle,0.375
soothingly,0.125
belatedly,-0.125
diastasis,-0.25
yip,-0.0625
lady_emma_hamilton,0.125
hiplength,0.125
fan,0.03571428571428571
rebuttal,-0.1875
locomotor_ataxia,-0.375
junior_featherweight,-0.125
strait_and_narrow,0.5
transient_global_amnesia,0.375
starved,-0.375
poisoning,-0.0625
stiffly,0.125
grumpiness,-0.75
atropidae,-0.375
sports_equipment,0.125
station_keeper,0.125
reverential,-0.125
chagrined,-0.375
childbearing,0.125
culpability,-0.125
medicinal_drug,0.25
or_so,0.25
sciatic,-0.125
anthropomorphous,0.125
repentance,-0.25
blinding,0.5
anaglyph,-0.25
bulkiness,0.25
fraudulent,-0.625
tractability,0.5
schadenfreude,-0.25
evenhandedly,0.375
chenopodiales,0.25
i,-0.0625
subsiding,-0.25
instrumentalism,0.625
self-disciplined,0.25
protective,0.041666666666666664
placatory,-0.25
loveable,0.625
infeasible,-0.75
unpresentable,-0.125
wit,0.125
glaciated,-0.375
parsimoniousness,0.125
sneeringly,0.25
besieger,0.1875
vitamin_b6,0.125
staphylococcal_infection,-0.375
heftiness,-0.0625
closed_book,0.25
disruption,-0.25
cv,-0.125
bread_mold,-0.125
chiromance,0.25
gladsomeness,-0.5
salability,0.375
genus_termes,-0.125
cultivation,0.175
sugar_snap_pea,0.0625
unobtrusiveness,-0.5
purgation,0.041666666666666664
low-resolution,0.125
antediluvian,-0.125
triquetral,-0.125
misspelling,-0.375
rainy,-0.25
larval,-0.0625
kit_and_boodle,-0.125
spritsail,-0.125
topper,0.1875
loving,0.75
genus_selenarctos,-0.375
definitely,0.25
epiphenomenon,-0.125
jena,-0.375
blue_ribbon,0.75
luminous,0.25
hypoadrenocorticism,-0.375
glory,0.15625
unwatchful,-0.25
gluten-free_diet,-0.25
quiescency,-0.0625
strange_particle,-0.125
cebuella,0.25
visual_agnosia,-0.5
carver,0.03125
scotch,-0.041666666666666664
highland,0.0625
half-pay,-0.25
department_of_anthropology,0.125
unknowingly,-0.375
remunerated,0.375
jackpot,0.1875
old_person,0.125
disorienting,-0.5
malarky,0.125
harlequinade,0.25
square_meal,0.125
beaten,-0.125
effervescing,-0.375
insistently,0.125
multiple_neuritis,-0.75
rocket_scientist,0.25
ambitiously,0.375
thwarting,0.3125
ictus,0.25
eleventh_hour,0.125
marshalship,0.125
abstractedly,0.5
orthotropous_ovule,0.25
lafora's_disease,-0.75
candy-like,-0.25
subfamily_melinae,-0.5
cabbage_tree,-0.041666666666666664
golden_syrup,-0.25
george_frideric_handel,0.125
obsequious,0.3125
putrefaction,-0.041666666666666664
potential,-0.125
smarmy,-0.25
gobble,0.041666666666666664
insincerity,-0.5
world,-0.041666666666666664
bear_paw,-0.25
unsubmissive,-0.5
news_leak,-0.125
peace-loving,0.375
noisomeness,-0.25
uintathere,-0.125
gorgonian_coral,0.125
nonlexically,-0.25
expression,-0.041666666666666664
nonaggression,-0.25
joe_bloggs,-0.125
piquantness,0.0625
oddity,0.25
family_entomophthoraceae,-0.125
ginger_ale,-0.125
go_through,0.025
freudian_psychology,-0.125
oxacillin,0.125
razz,-0.125
deject,-0.125
shareware,0.375
concert_piano,0.5
humanity,0.16666666666666666
victimize,-0.20833333333333334
torture,-0.19642857142857142
yellow_adder's_tongue,-0.25
pontificate,0.08333333333333333
envenom,-0.1875
joint,0.019230769230769232
metrical,-0.25
anaprox,-0.125
sciolistic,0.375
nongonococcal_urethritis,-0.25
paraphysis,0.25
marly,-0.125
chimneysweeper,-0.375
regrettable,-0.556
leisurely,-0.25
ruttish,0.625
headlinese,-0.125
teenage,0.125
fragrant,0.625
multivalent,0.25
pipe_dream,-0.125
wiggliness,-0.125
square_shooter,0.125
steel_mill,0.125
mensch,0.5
overcapitalisation,-0.125
roast,-0.05
assumption,-0.07142857142857142
plaudits,0.625
free_will,0.25
abasic,-0.25
marbled,0.125
peripetia,0.125
lazarus,-0.3125
indweller,0.125
dustpan,0.0625
contrastive,0.041666666666666664
enthrall,0.125
gibbet,-0.25
fugu,0.5
magnetically,-0.0625
eagerness,0.1875
distressfully,-0.125
properness,0.625
homoeroticism,0.375
point_of_no_return,-0.375
rear_back,-0.125
goldcup,-0.125
anorgasmia,-0.5
dawn,0.020833333333333332
bottomless,0.03125
giovanni_jacopo_casanova,0.125
socratic_irony,0.25
milch,0.25
micrometeoroid,-0.25
lukewarm,-0.1875
horse_thistle,-0.125
raisin-nut_cookie,-0.375
intermediate,-0.0625
hardship,-0.375
flexibleness,0.125
judicable,0.5
supremacy,0.125
liveable,0.625
stearin,-0.375
travel-soiled,-0.5
debris_surge,-0.125
remoteness,0.1875
hotei,-0.25
crowning,0.3125
valetudinarianism,0.25
dog_stinkhorn,-0.25
aleph-zero,-0.125
recollective,-0.125
self-seeking,-0.125
acute_myeloid_leukemia,-0.125
acold,-0.625
leukoderma,-0.25
rousing,0.16666666666666666
excuser,-0.125
matricaria_recutita,-0.375
worcester_sauce,-0.25
supranormal,-0.125
prim,0.325
ravenously,0.25
swollen-headed,-0.75
indomitability,-0.625
blameful,-0.875
lilium,-0.25
saktism,-0.1875
satirical,-0.125
table_turning,-0.125
inexperienced_person,0.125
genus_osmunda,-0.125
excel,-0.25
quavering,-0.5
shifty,-0.25
unobjectionable,-0.16666666666666666
lens_cover,0.5
precedential,0.375
buddy,0.125
bypass,-0.1875
brave_out,-0.625
ready-to-eat,0.125
deadly,-0.375
outcaste,-0.3125
armadillidiidae,-0.25
terry_towel,-0.25
rooted,0.5
security,0.041666666666666664
unattackable,0.125
brazen-faced,0.625
ended,0.375
hammerhead,-0.125
collective_security,-0.125
villon,0.125
cabbage_bark,-0.25
assiduity,0.375
garbled,-0.125
coral_snake,-0.0625
weight,-0.05
cholestasis,-0.375
nude_dancing,0.25
commission,0.041666666666666664
theoretically,0.0625
dry_nurse,-0.375
nonvolatilisable,0.125
illegibly,0.25
remember,0.109375
believe_in,0.5
filarial,0.375
postage_meter,0.125
trouble_maker,-0.5
fruitlessly,0.125
essence,0.0625
casuistry,-0.0625
genus_chironomus,-0.125
nonheritable,-0.25
nondenominational,-0.625
reduce,-0.03125
inapposite,-0.75
isomorphous,0.125
gauche,-0.25
fusarium_wilt,-0.125
unopposed,-0.75
socage,-0.125
dropsy,-0.625
battery,-0.03571428571428571
caste,0.25
spring-blooming,0.125
nurturance,0.375
c._psittaci,0.5
dropsical,-0.75
susceptibility,-0.125
victorian_architecture,-0.25
exciting,0.3125
assistance,0.125
elegy,-0.375
manly,0.125
superhuman,0.125
aegis,-0.1875
crown_of_thorns,-0.25
biting,-0.1875
well-lined,-0.125
unchanged,-0.3125
overemphasize,0.125
maternalistic,0.625
wishful_thinking,-0.125
excursionist,0.25
reviving,0.375
daintiness,0.75
khanate,0.0625
paralepsis,0.125
aesthetics,0.125
spiffing,0.875
smartness,0.1875
nondevelopment,-0.25
take_for,0.25
mangler,-0.25
extemporaneous,-0.5
unlearned,-0.4583333333333333
deviate,0.075
gumshoe,-0.0625
priceless,0.125
palmately-lobed,0.125
overcurious,0.5
patient_of,0.125
closed,-0.2638888888888889
lemma,-0.08333333333333333
anaphrodisiac,0.5
lentiginous,-0.125
overvaluation,0.4375
lay_eyes_on,-0.125
habitude,0.375
wearily,0.5
litter,-0.03571428571428571
nymph,0.16666666666666666
bloodshed,-0.1875
genus_tibicen,-0.25
nobly,0.375
catherine_i,0.125
pliability,0.125
unspecified,-0.625
pneumothorax,-0.25
bust-up,0.125
myotonic_dystrophy,-0.25
inconstant,0.125
thieving,-0.125
unpackaged,-0.375
moralist,0.25
fruition,0.08333333333333333
world-class,0.625
keyless,-0.5
dull,-0.05921052631578947
domesticate,0.08333333333333333
crossly,-0.25
thane,-0.125
scrutinise,0.25
low-spirited,-0.875
fussy,-0.125
colly,-0.75
dragon,-0.09375
knucklehead,-0.375
dray,-0.375
cassia,0.041666666666666664
express,-0.038461538461538464
persevere,-0.25
aflicker,0.25
imbroglio,-0.125
uncompromisingly,0.25
violently,0.125
fall_short,0.25
unlash,-0.125
fountain,-0.03125
skreigh,-0.375
labour_party,0.0625
lithe-bodied,-0.25
empathize,0.125
catachrestic,0.125
fantasise,0.125
sticky,-0.125
arthralgia,-0.375
failing,0.041666666666666664
ataractic_drug,-0.25
nebulous,-0.041666666666666664
unworldly,-0.375
septicemia,0.5
fitted_sheet,0.125
fly-fishing,0.125
latitude,-0.09375
daze,-0.21875
true,0.24166666666666667
benign,0.20833333333333334
restfully,0.25
berg,0.0625
sunniness,-0.25
surmountable,0.5625
orphaned,-0.5
pushkin,0.125
razbliuto,-0.25
descriptive_clause,-0.625
general-purpose,-0.75
blastomere,-0.125
overflow_incontinence,-0.25
index_fossil,0.125
calloused,-0.125
patronize,-0.03125
algometry,-0.25
fateful,0.0625
good_part,0.125
behmenism,0.125
tenonitis,-0.625
slick_up,0.125
boringness,0.125
pyroxylin,0.375
paying_attention,0.25
unknowingness,-0.25
palmetto,-0.25
etiologic,0.0625
mephistophelean,-0.625
constant-width_font,-0.125
paraplegia,-0.125
immunodeficient,-0.75
patched,-0.0625
actinomycotic,-0.125
tic_douloureux,-0.25
informer,-0.25
abasia,-0.5
given,0.08333333333333333
whole_kit_and_boodle,-0.125
spotty,0.1875
destitution,-0.5
alike,0.25
unsymbolic,-0.625
all-knowing,0.5
sober,-0.25
preoccupied,0.125
genus_hippopotamus,-0.125
hyposmia,0.125
discursive,0.125
shell_shock,-0.375
trackable,0.5
slate-black,-0.75
liveborn,0.25
staid,0.625
xenophobic,-0.75
denial,-0.075
zone,-0.020833333333333332
sore,-0.34375
blooming,-0.0625
deceased_person,-0.375
piperacillin,-0.25
leather_carp,-0.125
lustre,0.125
steaming,-0.0625
whitney,0.1875
hypochondriac,-0.4375
chide,-0.75
diverseness,-0.125
incandescent,0.125
health_check,0.125
procaryotic,-0.25
divisible,0.5
unenlightenment,-0.375
unequivocalness,0.25
desert_rheumatism,-0.625
immature,-0.225
resolvent,0.125
legitimate,0.03571428571428571
derivational,-0.25
unchallengeable,-0.75
acidic,-0.1875
finishing_touch,0.375
cervicofacial_actinomycosis,-0.375
swank,0.375
kayo,-0.1875
readable,0.5
prickling,-0.5
aluminium_oxide,-0.125
savourless,-0.375
servility,0.5
occupy,0.125
spellbind,0.125
bendability,-0.125
high_spirits,-0.125
mustela_putorius,-0.375
overstress,0.125
hang_on,-0.08333333333333333
rosemary,-0.25
hallucinating,-0.625
farsighted,0.125
oblong,0.08333333333333333
bacteriolysis,-0.25
inescapable,-0.5
unheated,-0.75
paster,-0.0625
anthelminthic,0.75
inhospitality,-0.25
elongation,0.08333333333333333
dissatisfaction,-0.375
mary_magdalene,-0.25
omnivorous,-0.125
ingrown_toenail,0.375
plasmodial_slime_mold,-0.125
argumentative,0.125
wheeled,-0.125
hit_the_ceiling,-0.25
displeasingly,-0.25
accessible,0.34375
darkie,-0.125
deviously,0.125
short-circuit,-0.25
graveness,0.5
frowzy,-0.5
aglaia,0.125
steel_onself_for,-0.5
erect,-0.0625
specialization,0.041666666666666664
squinched,0.125
bounder,-0.5
believe,0.1
optical_aberration,0.375
unopened,-0.5
impassiveness,-0.25
bloodlessly,0.125
chemosurgery,-0.25
hydric,-0.375
promote,0.1
keenly,0.25
casquetel,-0.5
squalidae,0.125
rest_on,-0.0625
copepoda,0.625
earnest,-0.03125
department_of_linguistics,0.125
suited,-0.0625
masted,-0.25
prunus_persica,-0.125
martial_music,0.125
passion,0.26785714285714285
buildup,0.20833333333333334
niggardly,0.25
formative,0.3333333333333333
pinter,-0.25
stonewalling,-0.375
jack_frost,-0.375
brownness,-0.375
weep,-0.75
filamentlike,0.125
commercialize,0.25
homeotherm,-0.125
cer,0.375
genus_amphisbaena,-0.125
mayhem,-0.375
jittery,0.125
obbligato,-0.1875
pyromania,-0.125
white_cinnamon,0.25
violet-tinted,0.125
flax_rust,-0.625
nonsynchronous,-0.25
misreading,-0.5
princeling,0.1875
merino,0.375
set_aside,0.0625
hit_the_roof,-0.25
anti-impotence_drug,-0.125
barky,-0.125
heatstroke,-0.25
salix_pendulina,-0.625
contempt,-0.21875
twinning,0.125
iron_fist,-0.375
masked,-0.375
fineness,0.4375
extortion,-0.125
token,0.05
pocketknife,0.125
bird_of_prey,-0.125
juvenility,0.125
grok,0.125
fortaz,-0.25
bone_of_contention,-0.125
hoe_handle,-0.125
magnificently,0.4375
fibrinous,0.125
lameness,-0.0625
field-grade_officer,0.25
untechnical,-0.625
date,-0.009615384615384616
induration,-0.125
dengue_fever,-0.25
unusefulness,0.125
swither,0.125
unsheathed,-0.75
precise,0.4375
so_to_speak,0.0625
pseudoscorpion,-0.25
away,-0.044642857142857144
anti-inflammatory,-0.125
steamy,0.25
rack_up,0.03125
gabby,-0.125
pertinacious,-0.75
opposite,0.03409090909090909
directiveness,0.25
shine,0.19318181818181818
full,0.019230769230769232
etiology,0.125
raptus,0.1875
hot_and_bothered,-0.125
lightheaded,-0.25
unsavoriness,-0.0625
high-spirited,0.125
candyfloss,0.125
long_fly,-0.125
snow_pea,0.0625
solenogaster,-0.125
reinforcement,0.025
tobacco_mildew,-0.375
headless,-0.375
ribbed,-0.0625
silver_cord,-0.125
transformed,0.125
scleral_veins,0.25
ostensibly,0.375
false_belief,-0.25
spiny-leafed,0.25
laboriously,0.25
nociceptive,-0.5
talentlessness,-0.625
abomination,-0.16666666666666666
naivete,-0.125
dead_on_target,0.125
nonmigratory,-0.125
vitaliser,0.125
woebegone,-0.5625
field_hut,0.125
eligibility,0.125
panadol,-0.5
congratulation,0.3125
stain,-0.09722222222222222
vocational_school,0.125
bounty,0.03125
mistreated,-0.625
wearable,0.125
philia,0.375
sea_cradle,-0.25
friskily,0.125
easter_card,-0.125
spruceness,0.375
sop,0.05357142857142857
agalactosis,-0.5
family_spheniscidae,-0.25
busy_bee,0.125
low-keyed,0.25
hushing,-0.125
discouraged,0.125
pudding,-0.041666666666666664
cultivable,0.625
maiolica,0.25
punch-drunk,-0.25
addlepated,0.125
doctorspeak,0.25
rule_of_thumb,0.125
stand_fast,-0.25
carefreeness,-0.25
dominant,-0.075
inexplicit,0.375
subsidiser,0.375
comeliness,0.875
genus_megatherium,-0.125
ill-formed,-0.75
unanticipated,-0.25
unornamented,-0.125
upper_limit,-0.125
knowing,0.15
consultative,0.25
noncausative,-0.25
pull_the_leg_of,-0.125
worldwide,-0.125
cat_cracker,0.25
latest,0.041666666666666664
family_osmeridae,-0.125
sodding,0.625
nyctophobia,-0.25
no-goal,-0.25
importunate,0.625
wreck,-0.25
analogous,-0.375
hyperventilate,-0.25
upstairs,0.125
bow_leg,-0.25
tentative,-0.125
corrasion,-0.125
disappoint,-0.25
hypobetalipoproteinemia,-0.75
agonized,-0.75
plumed,-0.2916666666666667
likable,0.125
cytolysin,-0.125
tranquilizing,-0.25
fuggy,-0.5
seniority,0.25
marveller,-0.125
open-face_sandwich,-0.5
purple,0.05357142857142857
o.k.,0.25
hydra,-0.1875
beast,-0.1875
debasement,0.125
pavor_nocturnus,-0.625
needle_blight,-0.5
purpose,-0.025
arcade,-0.125
foregone_conclusion,-0.125
ravish,0.0625
electrometer,-0.25
weisshorn,0.25
spontaneous,-0.1875
nervousness,-0.125
roam,-0.25
basophil,0.375
welfare,0.2916666666666667
acronymous,0.25
order_anoplura,-0.375
alpinist,-0.5
kleptomaniac,-0.375
tagged,0.125
hydronephrosis,-0.625
kotow,0.0625
hypnotic,0.125
unadjustable,-0.25
scollop,0.020833333333333332
incorporeal,-0.5
remorseful,-0.75
relentlessness,-0.625
late,-0.03409090909090909
non_prosequitur,-0.375
bosworth_field,-0.625
unaffectedness,0.625
twiddle,0.125
wasted,-0.25
pseudomonas,-0.125
renal_artery,0.125
c-reactive_protein,-0.375
convulsion,-0.40625
cursive,-0.125
pseudoscorpionida,-0.5
mitt,0.25
raffia_farinifera,0.125
blackback_flounder,0.125
amoralist,0.75
pitfall,-0.125
agitating,-0.5
matchwood,0.125
dumbly,0.1875
sweet_roll,-0.625
ghostliness,0.25
flirtatious,0.25
difficulty,-0.34375
boil,-0.19642857142857142
jubilate,0.1875
genus_pseudaletia,-0.375
servilely,0.25
non-living,-0.75
monetary_standard,0.125
modern_ballet,-0.25
feral,-0.375
inexpungible,-0.25
invisibility,-0.5
coccidiomycosis,-0.625
bonny,0.75
piffle,0.125
embarrass,-0.125
biofeedback,-0.25
calf,0.03125
furiously,0.125
hiss,-0.041666666666666664
desperately,-0.0625
risque,-0.375
stemless,-0.1875
ace,0.06818181818181818
reek,-0.325
sexual_characteristic,0.125
hitch,-0.020833333333333332
gone,-0.375
negativeness,-0.5833333333333334
diametric,0.125
hatchet_man,0.1875
middle-level,-0.125
nugatory,0.25
idealism,0.25
hypovolemic_shock,-0.5
cursory,-0.625
milliammeter,-0.125
index_case,0.125
amy_lyon,0.125
genus_manis,-0.125
hatchet_job,-0.625
hairiness,0.25
tannish,-0.125
codeine,-0.25
funny_farm,-0.25
sprucely,0.5
cnemidophorus_tesselatus,0.125
identifiable,0.625
diction,0.0625
fondness,0.2916666666666667
confession_of_judgment,-0.375
stripe,0.0625
heartburning,-0.25
straightforwardness,0.0625
giovanni_maria_mastai-ferretti,0.25
behalf,0.0625
sublimely,0.125
bushy,-0.125
singular,-0.03571428571428571
ideological_barrier,-0.125
comer,0.0625
nook,-0.0625
challenging,0.08333333333333333
replica,-0.625
pocked,-0.25
flute,0.03125
statuesque,0.0625
hot-button_issue,0.25
wordily,0.25
efflorescence,0.09375
nonpoisonous,-0.0625
free_agent,0.1875
tied,0.05
barrack,-0.09375
walk,0.014705882352941176
open_shop,-0.5
watch,0.057692307692307696
maw,-0.125
mess,-0.078125
accurately,0.125
jacobean,0.25
settle,-0.021739130434782608
plead,-0.03125
superior,0.25
tea-scented,-0.25
megacardia,-0.25
remorseless,-0.75
accurst,-0.25
dopy,-0.125
false_return,-0.5
reflexly,0.125
metrorrhagia,-0.625
orphan_site,-0.625
tenesmus,-0.75
nonprogressive,0.125
gray-pink,-0.25
rakish,0.3125
lair,-0.125
practicableness,0.125
dubiously,0.1875
